UserIdentifier,A,B,C,D,E
1721a2a98fb979667feb537fd17b8ced,0.5325116033280455,2.1837987122222726,-0.247533115766528,-1.2517133291316576,0.2005985492829625
02fbfd88d70c379941a255ff5df5db3c,-0.07364483173756124,-0.2427159664200845,0.18688292765615333,1.2017774930835199,-0.1219009741521552
6d838aae3d7abc8cd420a1f470e7d6c6,-1.2389941158528162,-0.9257848413015505,1.0749179480462836,-1.108705591070555,0.5355372495611048
f23ca3281e707ecbdfd8a262a2d17e1a,-1.359065948853486,0.42297173789229847,-0.8586894298605798,-0.33963769010141837,-0.10082449584340625
84f837368c5836b482be40f1c0591fd6,-0.9053559738059898,0.0755133152846325,-0.7305445943458598,-0.2796217148573923,0.16223603522399743
1d11625a78dc7cd94b1f67190b7f9d95,-2.2616113820585513,-0.7095467160077864,-0.3079878837058883,-0.6790622566990872,0.15315435195635338
a94a72b35fac6235732a8b96d86c1fd0,1.3181651380396096,-0.1841869946976258,0.00670528978804214,0.11478710101529277,-0.1332557370292162
f6dbb8ae88c94c435445f591c41ddeb3,-0.9111873312326303,-0.2435824092803638,-0.18511696057551286,-0.7636060663066704,0.00937462123845172
bbb07a36644abbbfb5f8346c86d2d32e,-0.45046020833715333,-0.15110274024782247,-0.18842328214774903,0.8374075993270454,0.15258756823723887
a351d4f5c2c9290378b4d129dd492848,0.3982116619463118,-0.02328717256832995,-0.4204759065442657,0.4534916741268644,-0.13745888526569516
781552e61b359ddbfb81f1ae54a72658,-1.3290084341218544,-0.232553610357814,0.7115246650724337,-0.5971752575331102,-0.29293046120663246
7470a0665aa9bdcb64bbbf15645e6edb,-0.017521168797830035,0.5945618727000277,1.0668345601203812,0.00283856073014079,0.49340801196762213
0c8c21b1acbbe08879cf6fd9fc0f4904,2.1820703690567855,-0.37938973459187264,-0.6000688905006365,-0.2317151972136613,-0.3841784731342681
91d12976919e506ddff30f8776247f63,2.1638496205070488,0.4735490983954984,0.031235230957716065,-0.3683013433070284,0.3631332358412418
ad9d56872dd117acab0cfd5018756194,-0.5528183602801532,-0.19658216178232166,0.2943928902426913,-0.05329832037906504,-0.2316707162440138
f8def84fec6ac7456db91f5251570405,0.24849895410340053,1.4538672194423354,-0.6861176270517371,-0.3385807942372136,0.584759225793543
2c8813a49fb7323eddff33fc7a771792,1.2302972933912681,-1.0917914975255711,1.0543951058507275,0.6835044391390905,-0.16381642288013135
103696af2243cda86891ed4faf2b007b,-0.06473615067293706,0.8417905343447336,0.11229213196679956,-0.5066592135578034,0.1066430139697021
6cfd79b5b0dced97d5403abff87f91c6,-1.4504050835918367,-0.03564356247597179,-0.034962437698403785,-0.6145280336235602,-0.37031587174891384
27f692c276b4705699646f19a29a6633,-1.6929670211879135,-1.7116082621585926,-0.5637170606825809,0.28062938977753504,-0.33841967230833997
88b07564e9ee4b8e3e52f66c1ac096c6,-1.6983330466971072,-0.4172507334071822,0.4057968028237593,0.17666516107055416,-0.21892359024524896
04752a24acedd019eba3011d41085147,-0.9979349165442263,-0.4971200819005129,-0.07915321662631616,0.24931712861165975,-1.1798347349214777
25b76a9a69587b2ab7df4b2d9fc988e3,0.4101132942999131,-0.37029017898437966,0.31345712401552067,-0.5918797963544938,0.3821163142020166
cd927c3bfd088fa4cf06a9535fc5682c,1.0976786265123277,0.8027694195117279,0.20511431726418983,-0.22012627539496174,-0.2375966997894741
6e43a44c1c8ff7255aa83b992fb7e792,-0.2504594055127454,-0.9098931755378166,-0.4158803025592936,0.1414639842538409,-0.01595673884034098
09c464394c8a7818025d5bdcd1006bbe,1.0391776970524367,0.044384298007922374,0.8105759858888966,0.1595236781812609,1.4050666336249162
bf41d55d5130bb16775796521a70703a,0.1775646495685333,0.6035275061899671,0.3067958068205376,0.574793202506824,0.5600417625237963
1bd7ceb44ba5442fbcf53b9771662001,1.8764328052861579,0.1823309615479411,-0.9097043601591891,0.1601280470119103,-0.44292951920161017
6266f33abc2d96fc8a07a7b57c6f8a38,0.3282421106960636,-0.5103685641262081,-1.476242896313174,0.2234699273367659,-0.015915094508382598
519ffa0ac4fb8b6925a8668468e20c7b,-2.477732364277535,-0.32813300049853056,0.29561117778478235,-0.45521378294286946,-0.5946994944535305
a84ba00fc16e8e74e24afc7bde0dd6f4,-0.0782544546225804,-0.30064639132899157,-0.5963763724336081,-0.3762929602840948,-0.7646989910306145
0e7ac40e10023df2d63d467a5d275d41,1.1870472267826266,-0.9829939834273069,0.3938778360072552,0.14337801329447103,-0.21493665778139898
bb3f63e9c3e3d39a851dd73d88cce806,0.9413423097056072,0.3949176526539929,0.25084342976811036,0.10296142685801982,-0.30959863578739766
134b4fcd8e29baf10024fdb3ee0e4536,-0.06522523579218295,0.28469585264482666,1.5860280435419623,0.01764224333284796,-0.05796056919088202
611a6acef11a72c3c80542dddfa0fb56,-1.2027704449084593,-0.43969169593356766,0.5144120970595635,0.5794616228973819,-0.3256699461733753
46cdcb22034fc0e008a2340af27d28aa,0.5112516583335079,-0.7858268416609633,-0.9190008727343847,-1.392071852573825,0.7474333450995783
9c4b5d5a062579edd0e095b607fc66e5,-1.6058237682884882,-1.0657029295292846,-0.3684299134120968,0.29665476922961204,0.31928091515418805
955e7d05acbf1052c95fef328f8115b4,1.1960611578152283,1.3644132906104582,1.6188772738689177,0.513953897346028,-0.34851593416092275
3d19ddfddf14acfab10e2520e4f056b9,0.6769012480031638,-0.7863353269750497,-0.824645286063589,0.7984125910515978,0.29194350489538184
3e535410c82dfcc3fb5d143345b4ff2a,-0.19090409417738097,-0.4188310030079101,-1.6787066025401816,1.8039029439504128,0.47348975895232376
df3537bf3b47443c2d4ffe4b24b6d4a0,0.41807425525129027,-1.3874964359272572,1.4743571493779248,1.5118570509354872,-0.2009073158608054
d16e621b59a7c0fc5a5de721482c41af,0.9339320134396443,-0.9665782284215593,-1.1070082268209949,0.9273015575898941,1.190425651275461
bfe6380f1c1cc0b1d4484ef9f9bce3d2,-0.8822287659387934,0.17578651499051876,-0.9494678417519259,-1.0668899714766173,-0.2360239940289646
43a5baa1aabeae7932f8ce15d0197148,1.0521894172091437,0.08516764706659212,-1.7062935959937144,0.6909600053527044,0.8701589270277762
52c6b3495abb095e55f4a6da3245414e,1.6672100438000215,-0.426906299461245,-0.006556475155907947,0.14296870244418297,-0.06827261242778171
e22f698f0c90adfc07b3fe482b582406,1.1660032933947009,0.572484032010072,-0.8454329758684206,-0.49673761183807924,-0.46827888262010614
9de5f469adece261ddaff301ef4d2a77,-0.06659905395218477,-0.44075115884162647,-0.9538063359551896,-0.16649598380600264,-0.664585896076191
ed068480550fb5880347a31a4746065d,1.4954137737786863,-2.4282587020517163,0.4193722394846207,0.25097369525207885,0.6817398496215925
06fa21c7e2f97050ed92b6632471e71c,-1.8518621436634162,-1.0930984475619352,2.516733241257971,-0.5623575508215426,0.16329066620990285
e4d4f7a869b0049e9a8013b9ba0972b4,-1.1673957830799901,-2.259228382413656,0.04514758630215784,-0.45051744058385307,-0.6005369929144337
2ac8ed570902b090ceb08a80cc41b3ec,-0.18781553404111823,0.5017807619535526,1.2013850673126862,-0.4348460927512514,-0.658461523879025
41b260bd1ea0ba8288d14fe4f3e47320,0.3434858134353777,1.436618483164605,0.03316268299762208,-0.5049784517850395,1.0211229640411312
982339d15b12e2e8c025fba7e0a6616d,1.1250389395058107,0.22067296926563784,-0.48795636798314135,-0.08104895115925896,0.38272360536174727
02f1cb4bfcf1840c5f23d6ec1dcb8aef,0.125914260085338,-0.4674077761486818,-1.7440421234654278,0.8129976267499687,-0.631686331278877
133549259037024a1f766ffff158dad7,0.6687252070798335,0.6992495901841832,0.44479069611989414,-0.8270951567172865,0.6449760511239861
e01c8d3d030d1f16bc4277891c3683fc,0.975981770076282,1.03668150069181,-0.0294834409407531,0.1988932975635827,-0.43317873470799273
2b82c93ba6743dc8c8fb009ca5cfb743,-2.2286425864093915,1.2069556882548345,0.2872648130551382,0.0312715633361762,0.39347611394497983
4e75a48562104702e27dfca0f0c2b1e0,-0.5732979135974242,-2.2002509178179377,-1.7559221811319914,-0.6135090162601318,-0.6940431386311294
116d1946717d929dff568d6e7caca42f,-0.2410390275955419,1.68454093699315,-0.5317401281660671,-0.4817653813143542,0.2621124441561732
4530ce27f9c047e2d735696fb23e93b1,1.2141847547526037,0.651558075481887,-0.13116769335094103,-0.003047245445765173,-0.739431134087261
77103e80f6776fc70efbce501bceaced,-1.110143888845504,1.4337964520918443,0.7206443539741407,-0.3448780146446109,0.11222475029825243
3b6bbb99dafc4f9eb0c14bed35e2c751,-0.8520191182513408,0.3280798036030937,0.061175330158131015,-0.8303984075754668,-0.055129165005937994
89f970118311aca77a98f4a18f163726,1.7095763425861434,-0.11632257600346593,0.6346828791833901,-0.6386305377742865,0.3249818593306567
eb60ab9c152100810a3009c93eed56f4,-0.19386935234397618,-0.3696449534378173,-1.5139475125019934,0.45553178600119487,-0.14126297400273383
d2fc3f855e30ef2df73477d1a37ef3d4,2.967521772384007,-0.5726345094960504,-1.9718088528222708,0.21939734187119828,-1.344856777472359
5947231e378584565e9feb0a6e346f05,0.49428264713341424,-0.9269946579196373,0.7717385516389871,-0.7622648863947449,0.6529591422892014
08b0f992cd181ed62188ac8b8cebfde8,-0.7586111454811044,-0.2167557076788423,0.9241327371956606,0.48621935264072175,-0.00789751353323105
33681af702a239f0b6fd0efee4c8ff31,-0.8696065408307904,-0.393250343143294,-0.2048225199466209,0.1507199075381759,0.1649329762933179
804004857206da645b70068ded17ae9b,0.92761891787309,-0.4345408548431042,0.12556383836591736,-0.6354682198930065,-0.9155261695324691
2a94f8926fef795dfd8d134155c73cfa,-0.6972596248572818,-1.2800696232336792,-0.3264416408605446,-0.06684033238042161,0.26289227296539996
b4688a47db004c166ece45c17de7200c,-0.025849049806724398,-0.1775992744772278,-0.5896740172579449,0.5727191395793196,-0.7263902202382734
21634a867b904b74a9174e2fd5f9f8c3,-1.1340215440898669,-1.273698655806478,-0.9957360772111505,-0.6015549546189536,1.7753113564481187
9c9cc9769fef197730dc47b3ca4be65d,-0.8030286446359608,-0.9985806081887492,-0.2985748431684041,-0.01761363934035414,1.013090590492226
85ad37cf45958f71f9e102478b9ca1b6,1.2594698867484162,0.016042091247813008,0.44578149032703585,0.43455619224095826,1.1240323123946072
781ea77aad04138003522deff4457b45,-0.4466632382833528,-1.3066955003234544,-0.6771492711382416,-0.12051521079303854,-0.5640628198307803
67a804fd7f1c4c089d77e70c33bd673c,-0.7156200007412884,-0.3137215391293442,1.3237441015960845,-0.8444002071197372,0.3317274921437234
a114937cd1ef612737e1d6e32b167da3,-2.0908934750783557,-0.024151870482263808,,-0.28043637412828126,0.23635619217880283
2918034fc0304aefa845ddb8d53a4cbd,-0.9414103808335094,-0.5031533590024411,-0.11589258789837092,0.30938092130244416,-0.9843904865238303
7bd4eb5d1c8df88c88948f8f0b3457a8,-1.0152157251515703,-0.9985962818988348,1.2659984131648674,0.09887395952387165,0.4174909387720143
62aff73c48e1778865ebcaf9bf734e30,1.7093506398914453,0.675089927267794,0.5474293416843555,-0.1353394038863998,-0.44277926320268823
c5e100697092c652196c48c560e82fab,1.2279936336034456,0.5448938405019476,0.32408999752330536,0.18009010215555293,-0.05801069054708362
5122161c58ad9c7cafb668309dd31fd3,0.5136980365221671,-0.7547226080474984,0.2805757104039861,0.5994169092594291,0.7885997857207264
b1fa6c857544e5ce3fc3f5339fb819ce,0.86514367798875,1.138634864355313,0.20527913280363894,0.16830418146510148,0.36515030018050176
dbdcc67a12c0039ce96b42d4c4397733,1.6295672144829574,0.853076788940316,0.24290365586272508,-0.06835153453388411,1.1378094284928646
1ae7e01205d5e6cd30bcf998021b3982,1.2576741853490423,-0.760213992067561,0.10895110400083184,-0.9090752536785265,0.924703559764739
c8fb9722a8a0f6ab5b1272c825db571f,-1.572751369393552,-0.24347632382770132,-0.7747582082070917,-0.4562846283076796,0.1078804908745726
d543b424473311636c6c6dded48ff8d8,-0.5432172961548597,-3.241174009646861,0.6089433443137641,-0.8336724695392483,0.7945156052350895
fdc4f4732fd095dd2b640d0d19d8a955,-1.6611979463799174,0.4138706002304808,0.5745913311550654,-0.25262097099850495,0.12378716458714976
ddf38759adfde35f28b3b59add7ba9af,-1.720917709062004,-0.2458138047256272,-0.10710875894530159,0.6464917038181486,-0.07244821064946602
3b7e9fdd1110193f4c0ea95ea5fe9849,-0.5207652532047774,0.518515628570998,-0.21710278815389164,-0.15403093232311463,-0.25905085557926577
65b39c31b81b844404956fe563ab63d5,-1.1524041615085054,-1.1816780784236134,-0.3580652498708465,-0.4714212239063137,1.0159931687862285
4935086001427b30f323d07ddd1d5cb7,1.0475051529587858,-1.0377341321089424,-1.0898913748543686,0.23488578425509107,-0.2384774818573265
c2b47e1326073f6c72a1ec73ded8e7a8,-0.8101462715475813,-0.2521330422541363,0.27339845101572063,0.33806148096301325,-0.3191137168197148
49951d6f3774f7836eaea19d5f2509e1,-0.6036312160149435,-0.1493809083722177,0.4023714817690937,-0.022558870841259078,0.06736329953702286
bc4b40bcee256618edf0077940dc5136,2.6783988965421193,0.9908996207731512,-0.19430095201496994,0.313009088494842,1.9016233964382916
216ca7ba8586da2102bc370e28ae0997,0.333478754902357,0.996969505632889,-0.448031884697609,-0.23175381549746635,-0.4099737321551228
3515dd3003d9feb13664e8e84d51d15f,0.9289250787195545,0.1736414920911708,-0.6347396493753694,0.26803362073460585,-0.2286675675950552
24287e2c824088c7b0510bab51d1b6c7,-1.045854755901641,-2.2288411755099924,0.14372422962419273,0.15850466201936303,0.9668920336510259
72a4e6c0dc681847b193005e1a38bc49,0.04026053077707901,1.1376545636553919,-0.7047542223682394,0.4556680698086055,0.618694602611569
0eb38c49a29f1ac0ff5310e7e9628650,-1.2683128626424183,1.3670883587976512,0.2735311361476883,-0.4467705458408304,0.0785368178405863
93279a229933af849601d18478da4a7f,-0.8448209689818743,-0.653608067254595,0.7099544790379136,-0.22955820929091564,0.0004925961654467023
117d5cde2e14f80c0bb9e81be2c61842,-2.4874757807532086,0.32620100900584703,-0.0034458800263893375,-0.08033346796176766,0.7442497990971412
3f6a361fb7735503d49b60f6f6a4b44e,0.9871949362008098,1.2591718987917433,-0.8891215288914165,-0.031177963373777654,-0.7521106860327951
85ad37cf45958f71f9e102478b9ca1b6,1.2594698867484162,0.016042091247813008,0.44578149032703585,0.43455619224095826,1.1240323123946072
d8928b3b3f3c3891f514788f782c1437,0.2082057032183794,-0.7013323618725474,-0.1404077845167236,-1.127363583426186,0.38367121385164016
aeea4fa5592f6014318f8cda177b54cf,-0.8874326970595184,-0.1374892988665453,-1.6311161632461166,-0.28263623224181644,0.38950349474695
52e7795d6b52a06c73c95303dcbe2efd,1.368374447462349,0.5279511271986295,0.03836200421509585,-0.22062332774887827,-0.37217868551383865
107c2cf31b7916884d1ea8aec1d4031d,2.546337676475199,-0.8971654687012026,-0.10451223197511493,-0.3751556116608624,-0.23079498853917102
1567883329c828d0adc4e58007ca9463,-0.9655293996073967,-1.3599882033179318,0.7704468029150355,1.3239080690429403,1.22351937241748
47b5f00685a852ff571f4ba28e65d6ea,1.1238815150091674,-0.830154057440142,-0.3934754521532833,-0.43141629359903666,0.8637028193294006
442265fba92adb77ddcf17518df5c357,-0.22041625475013482,1.2575270737137385,-0.29943515144499605,-0.27079908675074904,-0.3172780870340867
90e11641728e3bc6f02a53f2d4aeadf3,0.19890212224908085,1.1974215511647013,-0.5546232854125674,1.3126309744128077,-0.17558168002237673
b4e367eee806b53cbdfbabba5bab85ec,-2.572849263536432,1.1031436217491044,-0.8218342107057549,-0.35650538806293675,0.10289263970973578
43cff150d4d0d15516bede6c5044bc6c,-0.00455962970515255,-0.6990882828721581,0.10933398957129219,1.0418663449286392,1.2047023147927267
2307af76f64ecab2dcb0e3c9c0abef58,1.240185528364213,-0.46915674527817347,-0.1497527873438267,0.378815157099362,-0.2870163821802557
0bbb02c36e0cef8604cafddad282ad64,1.029100275741272,-0.053731185243830866,-0.6722033243369034,-0.32867813114440364,-0.305304262837067
969d968f3cc7ccfac30713f8e06d3d49,0.5194161945670098,1.654393251842272,-1.0517928721459633,1.1896656828634689,-0.12901610282255815
b07530b13332bee99af0a002d0dd7edd,-1.1418473428292055,1.4424902134205229,-1.5493821947565831,-0.7948489227722599,0.8696474354889772
925051a9b892df96d878b52183e97f97,-0.636154564955168,0.89252416002763,-0.36818125879963043,0.6809626576189122,0.3011719159839548
054396a2b3f94d830565216bb2d79c64,-0.3281675116146348,-0.4439421000533378,0.483000192418782,-0.31320649110733817,-0.5446120551371468
8ed1c4bf07fddbe1e89368a92d935d66,1.5691425117078583,0.5604867181870826,-0.7764638929460949,-0.14336050698840896,1.6543367491626895
0b509af0742e3a81b3318750a7bcc635,1.3822452593538332,0.27147377844872184,-0.07933762092253256,-0.5834838354697253,-0.10681544843202806
33243bc4907df9b22e235768518b66d1,-0.6374920688047118,1.166065729773359,-0.19975390652217095,-0.3629936321395129,-0.4668990412659653
f8409f7c1945ea8d1ae5b81c99855962,-0.18196387282924914,-1.1804362093176832,-0.48879432363454106,0.4681337577467709,-0.2224700880634975
ba66b6a63d77da6991f8fd3be69ed2e2,0.37492199764833334,0.631822599225863,0.7218776463974605,0.6267327058914304,0.23335248847426646
ed6114765bf2ca3cdce58e911eca8cc6,1.3324987343260362,-1.7687998443471402,0.2210839781424297,-0.08744878415542386,-0.3994506056619296
0e260fd98b112894469646d5136b94da,-0.07146371885382517,0.9661147523429388,0.475916592084169,-0.9612382098030352,-0.34779846353647464
12c3dd7959e8c52db512b02ad4653bea,2.2486909643732083,-0.38869458961668374,-0.049786996373793795,0.791427501359319,1.1078843729125218
da67c749e6105cb6cfb0e6d609687350,-1.5795049173894316,-0.2229143868123679,-0.25803275748659116,0.2073028672866054,-1.1617424391126894
41e6d69ef4d1aafe4fc0f20b13e67f03,1.1729429053401512,1.7616686314978416,1.0345761106195994,-0.1201524922976132,-1.2050299207812203
d5c97263a81abf273a2d255dd2401d4e,-1.5618953918238803,1.5760363403323028,-0.6222842299040106,-0.46383852647934304,0.014470097823413634
385e7c4a548e0cc7430265852959b37c,0.8989973559748917,0.973255166801073,1.6211901924213703,-0.3882835415836592,
58dee79c3a3119aa186864735fcd5486,-0.1314238813006558,-0.09335033146723389,0.15028970805524716,-0.3422341661726495,0.08860867492652759
c87032106f5cced05a9017bb66dc2f6f,0.05079146568189667,,0.19465806827115759,1.3147648075702931,0.6040764698668665
9fdc066e2bfdb81fb895442b8083467e,1.9811835953046135,-0.577204918925071,-1.2563675649006218,-0.38098728330035875,0.7037827173090789
7514ccd968f6da4dd9fa1de66ec8d571,2.0972547526835337,-0.9285420302334628,-0.5191116547904943,0.3573431956541025,0.5008474115665245
5a89d1e3f35e9adfef44fc67fe9acd9e,0.3003633292434604,0.7983597649228615,-0.5582413000955035,0.6912403469085898,-0.46953399609021657
e384956c34ae245c0260f36cd325c1fa,-1.211774063022209,-0.9715546488149802,,0.6126367160481245,0.06584176733158593
9e7f6dea28dab4eb92fbb37b7ad99e3d,-1.3842570169271768,-1.211218418187128,-1.492929516384491,-0.49244236798589086,0.7564249134935389
d01c09ac48cb668f96b81f8fa2a82684,0.005676668123186472,-0.9847508621254236,-1.0404450073550857,0.6278164656906162,-0.5297242985557771
7b54f594e86263f863530980e605faed,0.9538355214160639,-1.0634500465626398,0.11281253227153874,-0.2832383135355609,0.019227934189675364
40cdcd7d8d1191c8112d1e232e6490e1,-1.5860973232026596,-1.3504923473510937,0.7710774545312665,-0.6312591346039107,0.06510957058047033
3a53431f9eff721e33b99ffaa1168032,-1.445114801625502,-0.9351827874964281,-1.3549354099447906,-0.28362598927480154,0.9482488305068822
269010ca0a7f7bc6285ded8834c6f438,0.4826107429615024,0.5388636684928639,-0.32719884495126,0.1302829857192164,-0.45559144454575734
c10836c898d8ed08c6d2447b41ccb611,0.06595696104409116,0.3043712062227053,0.006803860162651211,-0.7536252596976555,-0.9547489913358667
da597482103aba0dd4942e150d37d785,0.6530840237719787,-0.17843931234275875,-0.8239433554731866,-0.31638134558084646,-0.5381605867953275
33243bc4907df9b22e235768518b66d1,-0.6374920688047118,1.166065729773359,-0.19975390652217095,-0.3629936321395129,-0.4668990412659653
d9dc3be437a5306d7a986f2ce57ab722,-0.7635930882540791,-0.2706092681818562,0.10528393999818043,0.17628087097632117,-0.16044008477889884
